order_id,customer_id,restaurant_id,order_time,delivery_time,status,delivery_duration,payment_method,total_amount
ORD003443,CUST06155,REST0129,2025-05-09 23:10:00,2025-05-09 22:23:00,Delivered,47,UPI,560
ORD003444,CUST07157,REST0035,2025-11-13 21:12:00,2025-11-13 20:27:00,Delivered,45,UPI,402
ORD003445,CUST04740,REST0111,2025-10-25 19:50:00,2025-10-25 19:15:00,Delivered,35,Cash,260
ORD003446,CUST09963,REST0143,2024-08-23 20:47:00,2024-08-23 20:14:00,Preparing,33,Debit Card,477
ORD003447,CUST08584,REST0130,2025-01-10 13:29:00,2025-01-10 12:44:00,Delivered,45,Credit Card,47
ORD003448,CUST07621,REST0046,2025-09-06 21:28:00,2025-09-06 20:53:00,Delivered,35,Cash,140
ORD003449,CUST03705,REST0120,2025-09-26 21:10:00,2025-09-26 20:31:00,Delivered,39,UPI,687
ORD003450,CUST08782,REST0088,2025-11-19 21:17:00,2025-11-19 20:28:00,Delivered,49,Debit Card,684
ORD003451,CUST00415,REST0194,2025-03-03 18:43:00,2025-03-03 18:04:00,Delivered,39,Debit Card,810
ORD003452,CUST00543,REST0125,2025-05-05 21:58:00,2025-05-05 21:14:00,Delivered,44,Wallet,504
ORD003453,CUST02055,REST0098,2024-01-22 13:58:00,2024-01-22 13:13:00,Delivered,45,Cash,327
ORD003454,CUST03367,REST0042,2025-06-15 20:28:00,2025-06-15 20:01:00,Delivered,27,UPI,78
ORD003455,CUST08062,REST0103,2025-10-01 20:18:00,2025-10-01 19:56:00,Delivered,22,Debit Card,101
ORD003456,CUST02288,REST0185,2025-11-07 21:18:00,2025-11-07 20:29:00,Delivered,49,Credit Card,735
ORD003457,CUST00770,REST0033,2025-01-31 14:03:00,2025-01-31 13:29:00,Delivered,34,UPI,350
ORD003458,CUST03468,REST0007,2024-09-27 20:16:00,2024-09-27 19:21:00,Cancelled,55,UPI,957
ORD003459,CUST03186,REST0032,2025-01-29 14:00:00,2025-01-29 13:30:00,Delivered,30,UPI,185
ORD003460,CUST08209,REST0186,2025-08-23 21:01:00,2025-08-23 20:10:00,Delivered,51,Credit Card,300
ORD003461,CUST02072,REST0143,2025-01-10 22:06:00,2025-01-10 21:10:00,Preparing,56,Credit Card,414
ORD003462,CUST04359,REST0014,2025-10-15 18:48:00,2025-10-15 18:06:00,Delivered,42,Credit Card,390
ORD003463,CUST09210,REST0035,2025-04-21 20:40:00,2025-04-21 20:03:00,Delivered,37,Cash,201
ORD003464,CUST08460,REST0109,2025-01-12 20:22:00,2025-01-12 19:31:00,Delivered,51,UPI,525
ORD003465,CUST00866,REST0054,2025-07-14 20:31:00,2025-07-14 19:54:00,Delivered,37,UPI,855
ORD003466,CUST04640,REST0011,2025-03-31 14:37:00,2025-03-31 14:02:00,Delivered,35,Wallet,141
ORD003467,CUST03802,REST0120,2024-02-11 19:08:00,2024-02-11 18:38:00,Delivered,30,UPI,448
ORD003468,CUST07580,REST0191,2025-05-30 20:00:00,2025-05-30 19:21:00,Delivered,39,Wallet,316
ORD003469,CUST04445,REST0099,2025-08-25 21:34:00,2025-08-25 20:36:00,Delivered,58,Cash,194
ORD003470,CUST08797,REST0181,2025-12-07 13:26:00,2025-12-07 12:26:00,Delivered,60,UPI,92
ORD003471,CUST09931,REST0159,2025-06-04 22:24:00,2025-06-04 21:29:00,Delivered,55,Wallet,158
ORD003472,CUST00056,REST0190,2024-03-09 22:33:00,2024-03-09 21:53:00,Delivered,40,Credit Card,274
ORD003473,CUST09346,REST0108,2025-10-25 20:50:00,2025-10-25 20:03:00,Delivered,47,UPI,489
ORD003474,CUST09705,REST0109,2024-07-18 21:00:00,2024-07-18 20:00:00,Delivered,60,UPI,132
ORD003475,CUST00707,REST0099,2024-03-03 21:54:00,2024-03-03 21:10:00,Preparing,44,UPI,590
ORD003476,CUST09205,REST0060,2024-04-11 15:16:00,2024-04-11 14:25:00,Delivered,51,UPI,411
ORD003477,CUST00180,REST0167,2024-04-23 23:52:00,2024-04-23 22:56:00,Preparing,56,Debit Card,108
ORD003478,CUST08893,REST0128,2025-03-16 14:06:00,2025-03-16 13:20:00,Delivered,46,Debit Card,392
ORD003479,CUST05608,REST0046,2025-08-06 21:36:00,2025-08-06 20:58:00,Delivered,38,UPI,216
ORD003480,CUST03270,REST0138,2025-04-17 15:29:00,2025-04-17 14:59:00,Delivered,30,UPI,136
ORD003481,CUST02337,REST0107,2024-09-09 21:59:00,2024-09-09 21:25:00,Delivered,34,UPI,286
ORD003482,CUST04109,REST0069,2025-05-09 13:04:00,2025-05-09 12:26:00,Delivered,38,UPI,222
ORD003483,CUST09234,REST0075,2025-10-31 12:12:00,2025-10-31 11:13:00,Delivered,59,Credit Card,340
ORD003484,CUST03898,REST0159,2024-02-03 19:35:00,2024-02-03 19:11:00,Delivered,24,UPI,410
ORD003485,CUST06437,REST0051,2024-04-05 20:32:00,2024-04-05 20:09:00,Delivered,23,Debit Card,390
ORD003486,CUST00808,REST0144,2025-02-19 22:38:00,2025-02-19 22:18:00,Delivered,20,Debit Card,842
ORD003487,CUST03337,REST0046,2025-10-04 22:53:00,2025-10-04 22:07:00,Preparing,46,UPI,462
ORD003488,CUST06068,REST0075,2025-05-27 21:47:00,2025-05-27 20:58:00,Delivered,49,UPI,90
ORD003489,CUST00577,REST0081,2025-06-15 11:55:00,2025-06-15 11:21:00,Delivered,34,UPI,404
ORD003490,CUST08348,REST0162,2024-10-30 15:21:00,2024-10-30 14:53:00,Delivered,28,UPI,530
ORD003491,CUST07989,REST0008,2024-12-22 20:14:00,2024-12-22 19:31:00,Preparing,43,UPI,585
ORD003492,CUST08519,REST0026,2025-07-29 15:08:00,2025-07-29 14:31:00,Delivered,37,UPI,230
ORD003493,CUST04110,REST0174,2025-08-23 20:48:00,2025-08-23 19:54:00,Delivered,54,Credit Card,46
ORD003494,CUST01521,REST0163,2025-09-03 13:05:00,2025-09-03 12:25:00,Delivered,40,UPI,1080
ORD003495,CUST02544,REST0123,2025-11-12 14:13:00,2025-11-12 13:23:00,Delivered,50,Wallet,261
ORD003496,CUST00327,REST0175,2025-01-06 12:27:00,2025-01-06 11:37:00,Delivered,50,UPI,210
ORD003497,CUST05606,REST0022,2024-06-25 18:48:00,2024-06-25 18:12:00,Delivered,36,UPI,233
ORD003498,CUST00712,REST0174,2024-03-08 20:01:00,2024-03-08 19:31:00,Delivered,30,Wallet,411
ORD003499,CUST01369,REST0163,2024-10-10 19:33:00,2024-10-10 19:04:00,Cancelled,29,Debit Card,394
ORD003500,CUST04063,REST0105,2024-06-03 20:44:00,2024-06-03 20:08:00,Cancelled,36,Debit Card,256
ORD003501,CUST05244,REST0029,2024-01-03 12:59:00,2024-01-03 12:33:00,Delivered,26,Debit Card,189
ORD003502,CUST09020,REST0191,2024-10-06 12:51:00,2024-10-06 11:53:00,Delivered,58,Credit Card,603
ORD003503,CUST02818,REST0115,2025-07-21 20:25:00,2025-07-21 19:58:00,Delivered,27,Cash,573
ORD003504,CUST08417,REST0168,2025-09-07 14:39:00,2025-09-07 13:46:00,Delivered,53,UPI,786
ORD003505,CUST05927,REST0176,2024-01-13 14:33:00,2024-01-13 13:41:00,Delivered,52,UPI,123
ORD003506,CUST08397,REST0035,2024-10-16 20:23:00,2024-10-16 20:01:00,Delivered,22,Debit Card,1014
ORD003507,CUST00320,REST0083,2025-01-20 23:26:00,2025-01-20 22:45:00,Preparing,41,UPI,309
ORD003508,CUST01957,REST0194,2025-08-27 11:46:00,2025-08-27 11:11:00,Preparing,35,UPI,198
ORD003509,CUST03966,REST0176,2024-11-06 15:56:00,2024-11-06 14:56:00,Delivered,60,Cash,408
ORD003510,CUST03447,REST0171,2025-04-03 21:18:00,2025-04-03 20:49:00,Delivered,29,UPI,289
ORD003511,CUST05098,REST0125,2025-06-20 20:55:00,2025-06-20 20:25:00,Delivered,30,Debit Card,648
ORD003512,CUST09816,REST0191,2024-09-26 20:24:00,2024-09-26 19:44:00,Delivered,40,Cash,436
ORD003513,CUST02677,REST0072,2024-01-01 13:41:00,2024-01-01 13:05:00,Delivered,36,UPI,354
ORD003514,CUST09607,REST0196,2024-05-02 21:16:00,2024-05-02 20:25:00,Delivered,51,Cash,762
ORD003515,CUST04833,REST0053,2024-01-24 14:18:00,2024-01-24 13:36:00,Delivered,42,UPI,165
ORD003516,CUST07967,REST0125,2025-11-22 20:44:00,2025-11-22 20:18:00,Delivered,26,UPI,726
ORD003517,CUST00368,REST0043,2025-12-24 22:28:00,2025-12-24 21:56:00,Delivered,32,UPI,963
ORD003518,CUST08573,REST0012,2025-04-28 23:12:00,2025-04-28 22:17:00,Cancelled,55,UPI,507
ORD003519,CUST01974,REST0089,2024-04-11 22:38:00,2024-04-11 21:42:00,Delivered,56,Cash,177
ORD003520,CUST09611,REST0152,2024-09-14 14:17:00,2024-09-14 13:25:00,Delivered,52,Credit Card,554
ORD003521,CUST07404,REST0084,2025-08-13 14:49:00,2025-08-13 13:56:00,Delivered,53,UPI,717
ORD003522,CUST09761,REST0045,2025-11-22 20:14:00,2025-11-22 19:32:00,Delivered,42,Wallet,570
ORD003523,CUST04497,REST0034,2024-01-16 19:08:00,2024-01-16 18:24:00,Delivered,44,UPI,522
ORD003524,CUST05145,REST0141,2024-05-25 21:57:00,2024-05-25 21:27:00,Delivered,30,UPI,130
ORD003525,CUST04472,REST0096,2025-04-26 14:24:00,2025-04-26 13:57:00,Delivered,27,Credit Card,189
ORD003526,CUST00463,REST0153,2025-10-12 23:15:00,2025-10-12 22:53:00,Delivered,22,Wallet,408
ORD003527,CUST01110,REST0009,2024-03-31 20:52:00,2024-03-31 20:31:00,Delivered,21,Credit Card,200
ORD003528,CUST08270,REST0037,2025-01-30 20:13:00,2025-01-30 19:36:00,Delivered,37,Debit Card,194
ORD003529,CUST09869,REST0069,2024-04-07 23:31:00,2024-04-07 22:53:00,Delivered,38,Credit Card,239
ORD003530,CUST02191,REST0065,2024-09-01 21:00:00,2024-09-01 20:07:00,Delivered,53,Credit Card,546
ORD003531,CUST08576,REST0017,2025-03-10 15:07:00,2025-03-10 14:31:00,Delivered,36,Credit Card,477
ORD003532,CUST09010,REST0175,2024-04-09 12:33:00,2024-04-09 11:55:00,Delivered,38,UPI,537
ORD003533,CUST09260,REST0180,2025-07-25 12:26:00,2025-07-25 12:01:00,Delivered,25,UPI,133
ORD003534,CUST03123,REST0137,2025-10-21 14:33:00,2025-10-21 13:55:00,Delivered,38,UPI,324
ORD003535,CUST02646,REST0068,2024-05-17 14:14:00,2024-05-17 13:23:00,Delivered,51,Debit Card,432
ORD003536,CUST02780,REST0071,2025-01-05 18:51:00,2025-01-05 18:21:00,Preparing,30,Credit Card,198
ORD003537,CUST00962,REST0070,2024-07-10 13:37:00,2024-07-10 12:59:00,Delivered,38,UPI,717
ORD003538,CUST07163,REST0135,2024-07-13 20:22:00,2024-07-13 19:37:00,Delivered,45,UPI,795
ORD003539,CUST01439,REST0187,2024-10-31 13:28:00,2024-10-31 12:50:00,Delivered,38,Cash,945
ORD003540,CUST06029,REST0169,2024-09-09 15:30:00,2024-09-09 14:32:00,Delivered,58,Debit Card,268
ORD003541,CUST03652,REST0097,2025-11-29 20:08:00,2025-11-29 19:33:00,Delivered,35,Credit Card,234
ORD003542,CUST01208,REST0107,2025-02-21 13:16:00,2025-02-21 12:26:00,Delivered,50,UPI,71
ORD003543,CUST08654,REST0155,2025-04-08 19:43:00,2025-04-08 18:50:00,Preparing,53,Credit Card,261
ORD003544,CUST05952,REST0073,2025-02-28 20:39:00,2025-02-28 20:05:00,Delivered,34,UPI,840
ORD003545,CUST08099,REST0109,2025-08-22 12:59:00,2025-08-22 12:04:00,Delivered,55,UPI,714
ORD003546,CUST05137,REST0155,2024-02-22 12:50:00,2024-02-22 12:17:00,Delivered,33,Credit Card,120
ORD003547,CUST04416,REST0174,2024-07-20 19:34:00,2024-07-20 18:50:00,Delivered,44,UPI,183
ORD003548,CUST08924,REST0196,2025-11-26 18:55:00,2025-11-26 18:05:00,Delivered,50,Credit Card,542
ORD003549,CUST03398,REST0008,2024-02-15 20:02:00,2024-02-15 19:41:00,Delivered,21,UPI,83
ORD003550,CUST05356,REST0185,2025-02-21 20:23:00,2025-02-21 19:38:00,Delivered,45,UPI,230
ORD003551,CUST04408,REST0129,2024-04-20 13:59:00,2024-04-20 13:37:00,Delivered,22,UPI,177
ORD003552,CUST05682,REST0174,2025-06-07 11:45:00,2025-06-07 10:45:00,Cancelled,60,UPI,70
ORD003553,CUST00690,REST0102,2024-06-09 20:08:00,2024-06-09 19:30:00,Delivered,38,Debit Card,240
ORD003554,CUST06251,REST0147,2024-12-23 19:47:00,2024-12-23 19:08:00,Delivered,39,UPI,576
ORD003555,CUST02596,REST0023,2025-04-12 13:10:00,2025-04-12 12:29:00,Delivered,41,Credit Card,576
ORD003556,CUST08730,REST0066,2024-08-28 14:10:00,2024-08-28 13:27:00,Delivered,43,Credit Card,1110
ORD003557,CUST01936,REST0088,2024-09-13 22:18:00,2024-09-13 21:50:00,Delivered,28,Cash,478
ORD003558,CUST02491,REST0187,2025-05-08 13:37:00,2025-05-08 13:13:00,Delivered,24,Debit Card,636
ORD003559,CUST08816,REST0195,2024-04-04 14:20:00,2024-04-04 13:30:00,Delivered,50,Cash,91
ORD003560,CUST04159,REST0200,2024-01-31 22:22:00,2024-01-31 21:26:00,Delivered,56,UPI,140
ORD003561,CUST01197,REST0128,2025-12-25 23:29:00,2025-12-25 22:38:00,Delivered,51,UPI,206
ORD003562,CUST01486,REST0165,2024-05-02 20:44:00,2024-05-02 20:10:00,Delivered,34,UPI,789
ORD003563,CUST01328,REST0021,2024-08-11 13:32:00,2024-08-11 12:48:00,Cancelled,44,Cash,166
ORD003564,CUST07311,REST0184,2024-05-27 21:08:00,2024-05-27 20:20:00,Delivered,48,Cash,716
ORD003565,CUST06349,REST0057,2024-01-11 19:00:00,2024-01-11 18:35:00,Delivered,25,Credit Card,366
ORD003566,CUST01214,REST0090,2025-10-30 20:35:00,2025-10-30 19:51:00,Delivered,44,Debit Card,320
ORD003567,CUST09354,REST0065,2025-11-27 15:16:00,2025-11-27 14:16:00,Delivered,60,UPI,441
ORD003568,CUST00382,REST0028,2025-08-09 15:43:00,2025-08-09 14:55:00,Delivered,48,Credit Card,258
ORD003569,CUST04392,REST0148,2024-02-09 20:02:00,2024-02-09 19:04:00,Delivered,58,UPI,229
ORD003570,CUST04871,REST0013,2024-03-04 19:41:00,2024-03-04 19:12:00,Delivered,29,UPI,183
ORD003571,CUST00789,REST0058,2025-02-02 14:17:00,2025-02-02 13:28:00,Delivered,49,Wallet,181
ORD003572,CUST00063,REST0101,2025-05-28 12:56:00,2025-05-28 12:13:00,Delivered,43,Cash,211
ORD003573,CUST06226,REST0199,2025-11-17 20:21:00,2025-11-17 19:38:00,Cancelled,43,UPI,268
ORD003574,CUST00900,REST0124,2025-08-17 21:14:00,2025-08-17 20:25:00,Delivered,49,UPI,525
ORD003575,CUST05517,REST0197,2025-08-29 20:39:00,2025-08-29 19:49:00,Delivered,50,UPI,482
ORD003576,CUST07913,REST0082,2025-09-15 21:39:00,2025-09-15 20:59:00,Delivered,40,UPI,570
ORD003577,CUST03125,REST0021,2024-02-20 20:09:00,2024-02-20 19:36:00,Delivered,33,Cash,157
ORD003578,CUST01551,REST0144,2025-06-05 20:06:00,2025-06-05 19:30:00,Delivered,36,UPI,168
ORD003579,CUST05952,REST0113,2024-03-18 14:58:00,2024-03-18 14:30:00,Delivered,28,Wallet,442
ORD003580,CUST07573,REST0052,2025-12-18 20:20:00,2025-12-18 19:23:00,Delivered,57,UPI,585
ORD003581,CUST09496,REST0147,2025-11-13 23:18:00,2025-11-13 22:23:00,Delivered,55,UPI,240
ORD003582,CUST01322,REST0158,2024-05-12 20:11:00,2024-05-12 19:20:00,Delivered,51,Cash,162
ORD003583,CUST04454,REST0088,2024-01-06 20:38:00,2024-01-06 20:09:00,Delivered,29,Cash,187
ORD003584,CUST04816,REST0060,2024-08-29 14:57:00,2024-08-29 14:09:00,Delivered,48,UPI,582
ORD003585,CUST06752,REST0070,2025-09-04 19:49:00,2025-09-04 19:19:00,Delivered,30,Credit Card,98
ORD003586,CUST03456,REST0102,2025-02-26 13:45:00,2025-02-26 13:23:00,Delivered,22,UPI,77
ORD003587,CUST05203,REST0028,2024-01-11 21:49:00,2024-01-11 21:07:00,Delivered,42,UPI,854
ORD003588,CUST00672,REST0183,2024-11-19 15:01:00,2024-11-19 14:19:00,Delivered,42,Debit Card,642
ORD003589,CUST08509,REST0029,2025-10-28 10:59:00,2025-10-28 10:33:00,Delivered,26,Cash,198
ORD003590,CUST02374,REST0179,2025-08-31 19:07:00,2025-08-31 18:16:00,Delivered,51,Credit Card,276
ORD003591,CUST08898,REST0198,2025-07-15 22:08:00,2025-07-15 21:24:00,Delivered,44,UPI,579
ORD003592,CUST01295,REST0090,2024-08-12 14:40:00,2024-08-12 13:52:00,Delivered,48,Credit Card,534
ORD003593,CUST06387,REST0035,2025-05-06 20:24:00,2025-05-06 19:55:00,Delivered,29,Wallet,735
ORD003594,CUST01096,REST0036,2025-09-22 21:53:00,2025-09-22 21:22:00,Delivered,31,UPI,78
ORD003595,CUST07570,REST0081,2024-10-22 22:33:00,2024-10-22 22:03:00,Delivered,30,UPI,167
ORD003596,CUST09549,REST0054,2025-04-29 13:25:00,2025-04-29 12:26:00,Delivered,59,Cash,290
ORD003597,CUST06464,REST0065,2025-09-01 12:13:00,2025-09-01 11:22:00,Delivered,51,Wallet,690
ORD003598,CUST05104,REST0013,2025-08-08 20:27:00,2025-08-08 19:47:00,Delivered,40,Credit Card,239
ORD003599,CUST00808,REST0120,2025-05-11 23:01:00,2025-05-11 22:14:00,Delivered,47,Credit Card,45
ORD003600,CUST03235,REST0131,2025-06-20 19:17:00,2025-06-20 18:19:00,Delivered,58,UPI,257
ORD003601,CUST04989,REST0168,2024-04-29 14:50:00,2024-04-29 13:51:00,Delivered,59,Wallet,1005
ORD003602,CUST03087,REST0134,2024-03-07 22:11:00,2024-03-07 21:15:00,Delivered,56,UPI,855
ORD003603,CUST03094,REST0196,2025-05-09 13:58:00,2025-05-09 13:28:00,Delivered,30,UPI,634
ORD003604,CUST09888,REST0188,2025-03-31 15:21:00,2025-03-31 14:57:00,Delivered,24,Cash,900
ORD003605,CUST09907,REST0197,2025-04-25 14:25:00,2025-04-25 13:31:00,Delivered,54,UPI,525
ORD003606,CUST02897,REST0149,2024-02-11 19:24:00,2024-02-11 19:01:00,Delivered,23,UPI,240
ORD003607,CUST04410,REST0193,2024-04-26 19:19:00,2024-04-26 18:24:00,Delivered,55,UPI,465
ORD003608,CUST02694,REST0058,2025-08-08 13:50:00,2025-08-08 13:19:00,Delivered,31,UPI,334
ORD003609,CUST01601,REST0030,2024-05-17 12:37:00,2024-05-17 12:14:00,Delivered,23,Debit Card,204
ORD003610,CUST08435,REST0096,2025-01-15 20:55:00,2025-01-15 20:12:00,Delivered,43,UPI,128
ORD003611,CUST05366,REST0184,2025-07-08 11:55:00,2025-07-08 11:25:00,Delivered,30,Debit Card,53
ORD003612,CUST02580,REST0135,2024-01-01 19:35:00,2024-01-01 18:35:00,Delivered,60,UPI,1233
ORD003613,CUST04297,REST0040,2025-12-19 20:59:00,2025-12-19 20:12:00,Delivered,47,Credit Card,441
ORD003614,CUST06213,REST0092,2025-08-17 20:07:00,2025-08-17 19:32:00,Delivered,35,Cash,416
ORD003615,CUST07997,REST0125,2025-05-26 20:11:00,2025-05-26 19:31:00,Cancelled,40,Wallet,294
ORD003616,CUST01140,REST0174,2025-10-20 13:45:00,2025-10-20 13:23:00,Delivered,22,UPI,1062
ORD003617,CUST02628,REST0195,2024-01-28 19:49:00,2024-01-28 19:01:00,Delivered,48,Debit Card,198
ORD003618,CUST01045,REST0126,2024-12-30 13:15:00,2024-12-30 12:33:00,Delivered,42,UPI,53
ORD003619,CUST09119,REST0044,2024-12-25 14:56:00,2024-12-25 14:07:00,Delivered,49,UPI,531
ORD003620,CUST08564,REST0046,2024-10-11 20:45:00,2024-10-11 20:20:00,Delivered,25,Credit Card,924
ORD003621,CUST02617,REST0165,2025-11-17 12:24:00,2025-11-17 11:32:00,Delivered,52,UPI,84
ORD003622,CUST04290,REST0088,2025-12-08 19:32:00,2025-12-08 19:00:00,Delivered,32,UPI,291
ORD003623,CUST07067,REST0040,2025-03-23 19:38:00,2025-03-23 18:55:00,Delivered,43,UPI,330
ORD003624,CUST04249,REST0070,2024-03-25 21:40:00,2024-03-25 20:54:00,Delivered,46,UPI,108
ORD003625,CUST00747,REST0062,2024-11-21 15:03:00,2024-11-21 14:15:00,Delivered,48,Cash,996
ORD003626,CUST05437,REST0187,2025-06-17 22:10:00,2025-06-17 21:14:00,Delivered,56,Credit Card,216
ORD003627,CUST05556,REST0121,2025-08-10 12:55:00,2025-08-10 12:05:00,Delivered,50,UPI,888
ORD003628,CUST00019,REST0084,2025-08-02 12:26:00,2025-08-02 11:33:00,Delivered,53,UPI,301
ORD003629,CUST01795,REST0073,2025-03-11 21:15:00,2025-03-11 20:48:00,Delivered,27,UPI,234
ORD003630,CUST09028,REST0166,2024-12-10 19:47:00,2024-12-10 19:02:00,Delivered,45,UPI,237
ORD003631,CUST07589,REST0148,2024-12-30 18:55:00,2024-12-30 18:15:00,Delivered,40,Debit Card,294
ORD003632,CUST04977,REST0181,2025-11-05 12:22:00,2025-11-05 12:00:00,Delivered,22,Credit Card,144
ORD003633,CUST09764,REST0200,2025-07-15 12:20:00,2025-07-15 11:40:00,Delivered,40,UPI,111
ORD003634,CUST05758,REST0119,2025-05-11 19:38:00,2025-05-11 18:48:00,Delivered,50,UPI,136
ORD003635,CUST01885,REST0113,2024-04-26 11:01:00,2024-04-26 10:18:00,Delivered,43,UPI,97
ORD003636,CUST09247,REST0148,2024-09-07 13:17:00,2024-09-07 12:24:00,Delivered,53,UPI,140
ORD003637,CUST02442,REST0022,2024-12-17 20:27:00,2024-12-17 19:40:00,Delivered,47,Credit Card,690
ORD003638,CUST01567,REST0150,2025-11-10 19:24:00,2025-11-10 19:02:00,Delivered,22,UPI,270
ORD003639,CUST04351,REST0021,2025-10-18 20:08:00,2025-10-18 19:08:00,Delivered,60,UPI,427
ORD003640,CUST02931,REST0149,2025-11-29 12:20:00,2025-11-29 11:41:00,Delivered,39,UPI,266
ORD003641,CUST05797,REST0166,2025-10-26 14:36:00,2025-10-26 13:44:00,Cancelled,52,Wallet,276
ORD003642,CUST01988,REST0035,2025-07-29 13:46:00,2025-07-29 13:18:00,Delivered,28,UPI,394
ORD003643,CUST09590,REST0033,2025-05-11 12:21:00,2025-05-11 11:46:00,Delivered,35,Debit Card,132
ORD003644,CUST05985,REST0052,2024-09-23 14:39:00,2024-09-23 13:40:00,Delivered,59,Debit Card,147
ORD003645,CUST00170,REST0174,2025-09-14 11:24:00,2025-09-14 11:02:00,Delivered,22,UPI,447
ORD003646,CUST01838,REST0013,2024-10-06 20:50:00,2024-10-06 19:55:00,Delivered,55,UPI,216
ORD003647,CUST02392,REST0182,2025-10-09 12:59:00,2025-10-09 12:20:00,Delivered,39,Credit Card,178
ORD003648,CUST08398,REST0042,2025-08-01 19:52:00,2025-08-01 19:28:00,Delivered,24,UPI,144
ORD003649,CUST00816,REST0025,2025-02-11 22:29:00,2025-02-11 21:34:00,Delivered,55,Cash,232
ORD003650,CUST07519,REST0121,2025-01-23 20:38:00,2025-01-23 19:43:00,Delivered,55,UPI,472
ORD003651,CUST00905,REST0109,2024-09-24 22:07:00,2024-09-24 21:24:00,Delivered,43,UPI,687
ORD003652,CUST02316,REST0080,2025-03-07 13:25:00,2025-03-07 12:28:00,Delivered,57,UPI,54
ORD003653,CUST03057,REST0198,2025-08-21 15:31:00,2025-08-21 14:31:00,Delivered,60,UPI,561
ORD003654,CUST07487,REST0026,2025-07-22 12:28:00,2025-07-22 11:36:00,Delivered,52,UPI,135
ORD003655,CUST05259,REST0092,2024-04-01 21:15:00,2024-04-01 20:49:00,Cancelled,26,UPI,711
ORD003656,CUST03373,REST0087,2024-03-25 14:34:00,2024-03-25 13:58:00,Delivered,36,Cash,201
ORD003657,CUST02006,REST0121,2024-09-25 21:10:00,2024-09-25 20:23:00,Delivered,47,Wallet,276
ORD003658,CUST08218,REST0151,2025-10-10 13:43:00,2025-10-10 12:57:00,Delivered,46,UPI,330
ORD003659,CUST09231,REST0022,2025-11-06 20:03:00,2025-11-06 19:36:00,Delivered,27,Wallet,534
ORD003660,CUST03284,REST0003,2024-09-17 20:18:00,2024-09-17 19:31:00,Delivered,47,Credit Card,160
ORD003661,CUST02091,REST0105,2025-03-30 14:05:00,2025-03-30 13:25:00,Delivered,40,UPI,507
ORD003662,CUST06590,REST0171,2024-01-03 19:58:00,2024-01-03 19:31:00,Delivered,27,UPI,346
ORD003663,CUST06727,REST0002,2024-06-23 18:49:00,2024-06-23 18:07:00,Delivered,42,UPI,65
ORD003664,CUST01832,REST0082,2024-03-29 19:56:00,2024-03-29 19:09:00,Delivered,47,Cash,568
ORD003665,CUST04123,REST0111,2024-05-05 20:47:00,2024-05-05 20:23:00,Delivered,24,Credit Card,176
ORD003666,CUST00542,REST0032,2025-10-05 14:59:00,2025-10-05 14:09:00,Delivered,50,UPI,153
ORD003667,CUST08082,REST0017,2025-06-06 22:34:00,2025-06-06 21:41:00,Cancelled,53,Credit Card,321
ORD003668,CUST00890,REST0110,2024-03-14 12:51:00,2024-03-14 12:12:00,Delivered,39,Credit Card,364
ORD003669,CUST01262,REST0196,2025-06-26 22:21:00,2025-06-26 21:46:00,Delivered,35,UPI,295
ORD003670,CUST04632,REST0067,2024-06-07 20:56:00,2024-06-07 20:08:00,Cancelled,48,UPI,82
ORD003671,CUST05871,REST0189,2025-09-21 14:24:00,2025-09-21 13:32:00,Delivered,52,Credit Card,576
ORD003672,CUST08766,REST0170,2025-07-04 22:29:00,2025-07-04 21:40:00,Delivered,49,Credit Card,396
ORD003673,CUST08978,REST0121,2024-10-01 19:36:00,2024-10-01 19:12:00,Delivered,24,UPI,243
ORD003674,CUST01052,REST0034,2025-02-16 15:14:00,2025-02-16 14:16:00,Preparing,58,UPI,260
ORD003675,CUST01729,REST0090,2025-02-18 20:49:00,2025-02-18 19:57:00,Delivered,52,UPI,292
ORD003676,CUST03608,REST0087,2024-05-06 22:18:00,2024-05-06 21:45:00,Delivered,33,UPI,154
ORD003677,CUST06111,REST0108,2024-09-06 14:53:00,2024-09-06 13:58:00,Delivered,55,UPI,60
ORD003678,CUST02558,REST0133,2024-11-22 21:08:00,2024-11-22 20:42:00,Delivered,26,UPI,210
ORD003679,CUST09909,REST0006,2024-06-10 13:31:00,2024-06-10 13:08:00,Delivered,23,Cash,510
ORD003680,CUST08152,REST0197,2025-12-10 21:22:00,2025-12-10 20:39:00,Preparing,43,UPI,786
ORD003681,CUST00532,REST0184,2024-09-03 20:00:00,2024-09-03 19:34:00,Delivered,26,UPI,476
ORD003682,CUST09886,REST0123,2025-08-16 20:45:00,2025-08-16 20:01:00,Delivered,44,UPI,165
ORD003683,CUST00690,REST0081,2025-01-24 14:40:00,2025-01-24 14:18:00,Preparing,22,UPI,232
ORD003684,CUST04747,REST0040,2024-11-14 21:31:00,2024-11-14 20:31:00,Delivered,60,UPI,486
